index,location,bhk,total_sqft,bath,price,encoded_location
3144,Hebbal,3,1550.0,2.0,75.0,92
3146,Murugeshpalya,3,1550.0,3.0,74.0,165
3147,Electronics City Phase 1,3,1515.0,2.0,80.91,76
3148,Hosa Road,3,1332.0,2.0,86.12,101
3149,Electronic City,3,1652.0,3.0,70.0,74
3150,Hegde Nagar,3,1570.0,3.0,105.0,94
3152,Sector 2 HSR Layout,1,794.0,1.0,60.0,196
3153,Seegehalli,3,1200.0,2.0,62.0,198
3159,Sarjapur  Road,3,1750.0,3.0,110.0,194
3160,Hebbal,2,1053.0,2.0,48.0,92
3162,Kadubeesanahalli,3,1665.0,3.0,70.0,116
3165,Bommasandra,3,1447.0,3.0,80.0,48
3166,Balagere,2,1012.0,2.0,75.0,25
3167,Malleshpalya,3,1900.0,3.0,60.0,159
3168,others,2,1308.0,2.0,92.66,230
3170,Hormavu,1,1351.0,2.0,53.0,100
3173,Gunjur,2,1140.0,2.0,49.11,85
3174,Jakkur,4,3181.0,4.0,260.5,110
3175,Uttarahalli,3,1250.0,2.0,55.0,216
3176,Kanakapura,3,1290.0,3.0,45.15,126
3178,Garudachar Palya,3,1320.0,2.0,60.6,79
3179,Akshaya Nagar,3,1662.0,3.0,85.5,11
3184,Battarahalli,3,1777.0,3.0,100.0,37
3185,Kadugodi,3,1900.0,3.0,108.0,117
3186,Anandapura,3,1576.0,3.0,59.1,15
3187,Sompura,2,1020.0,2.0,41.0,203
3188,others,3,2100.0,3.0,170.0,230
3189,Raja Rajeshwari Nagar,1,648.0,1.0,31.75,184
3190,Neeladri Nagar,3,1167.0,2.0,38.0,173
3192,Hoodi,2,1220.0,2.0,50.89,97
3194,Vittasandra,2,1259.0,2.0,67.4,223
3195,Gottigere,4,2000.0,4.0,82.0,82
3196,8th Phase JP Nagar,3,1800.0,3.0,80.0,7
3197,others,3,1991.0,3.0,160.0,230
3198,Bannerghatta,3,1665.0,3.0,110.0,33
3199,others,2,1234.0,2.0,61.0,230
3200,Mysore Road,3,1340.0,2.0,64.31,166
3201,Banashankari,2,1170.0,2.0,46.79,26
3202,Electronics City Phase 1,2,995.0,2.0,46.0,76
3203,Old Airport Road,2,1075.0,2.0,60.0,176
3204,Electronic City,2,1025.0,2.0,54.5,74
3205,Rachenahalli,3,2721.0,3.0,113.0,183
3206,Thanisandra,3,2000.0,3.0,99.0,209
3207,Whitefield,4,2500.0,4.0,155.0,224
3208,Mallasandra,2,1325.0,2.0,70.0,158
3209,Kadugodi,2,1314.0,2.0,68.2,117
3210,Kanakpura Road,3,2265.0,3.0,136.0,127
3212,Yelahanka,2,1026.0,2.0,41.0,226
3213,others,3,1200.0,3.0,66.0,230
3214,others,3,2220.0,4.0,65.0,230
3215,KR Puram,2,1192.5,2.0,51.22,115
3217,Sarjapur  Road,3,1888.0,4.0,95.0,194
3218,JP Nagar,2,1300.0,2.0,90.87,109
3219,Rajaji Nagar,2,1216.0,2.0,97.16,185
3221,Begur,3,1559.0,3.0,63.0,38
3222,Harlur,2,1290.0,2.0,87.0,91
3224,Whitefield,1,905.0,1.0,55.0,224
3225,others,2,1069.0,2.0,55.0,230
3229,Sarjapur  Road,3,1300.0,3.0,60.0,194
3230,Channasandra,2,1115.0,2.0,33.45,56
3232,Ambedkar Nagar,3,2150.0,4.0,125.0,13
3233,Marathahalli,3,1305.0,2.0,69.0,161
3234,Kanakpura Road,2,1252.0,2.0,56.32,127
3236,Whitefield,2,1200.0,2.0,46.13,224
3239,others,2,1375.0,2.0,105.0,230
3240,Subramanyapura,2,1313.0,2.0,66.5,205
3241,Attibele,4,3640.0,4.0,275.0,21
3242,others,3,1693.0,3.0,108.0,230
3243,others,2,1160.0,2.0,41.75,230
3245,Subramanyapura,3,1255.0,2.0,79.0,205
3247,others,2,900.0,2.0,45.0,230
3248,Yelahanka New Town,3,1700.0,3.0,90.0,227
3250,Uttarahalli,3,1700.0,3.0,88.0,216
3251,Harlur,3,1749.0,3.0,115.0,91
3252,Dasanapura,2,1500.0,3.0,65.0,63
3253,others,2,1175.0,2.0,48.0,230
3254,Akshaya Nagar,2,1280.0,2.0,60.0,11
3255,others,2,1200.0,2.0,50.0,230
3256,Ramagondanahalli,3,1610.0,2.0,115.0,187
3257,Electronic City,2,1070.0,2.0,46.0,74
3258,TC Palaya,2,1200.0,2.0,66.0,207
3259,9th Phase JP Nagar,2,1127.0,2.0,50.0,8
3261,others,2,600.0,2.0,23.0,230
3263,others,2,1364.0,2.0,70.0,230
3264,Whitefield,4,2268.0,3.0,146.0,224
3265,others,3,1150.0,2.0,77.5,230
3266,others,2,1146.0,2.0,39.5,230
3267,Magadi Road,2,1345.0,2.0,55.0,155
3268,others,2,1110.0,2.0,41.0,230
3269,Kengeri,2,750.0,2.0,36.0,135
3270,others,2,1156.0,2.0,49.5,230
3271,others,2,1247.0,2.0,59.8,230
3272,others,2,1058.0,2.0,60.0,230
3273,Kaggalipura,2,950.0,2.0,48.0,119
3276,Vijayanagar,3,1520.0,2.0,103.0,220
3278,others,1,900.0,1.0,30.0,230
3279,Hennur Road,3,2350.0,3.0,174.0,96
3280,Thanisandra,2,1050.0,2.0,46.0,209
3282,Laggere,5,2800.0,5.0,125.0,152
3283,others,3,1500.0,2.0,65.0,230
3284,others,2,1400.0,2.0,65.0,230
3286,8th Phase JP Nagar,4,2700.0,4.0,130.0,7
3287,Bommasandra,2,920.0,2.0,37.46,48
3288,Sarjapur  Road,3,1200.0,3.0,70.0,194
3294,Haralur Road,2,1464.0,2.0,56.0,90
3296,Electronics City Phase 1,3,1555.0,2.0,82.0,76
3298,Whitefield,2,1150.0,2.0,55.0,224
3299,Kadubeesanahalli,2,970.0,2.0,35.0,116
3300,Banashankari,4,2500.0,4.0,95.0,26
3301,others,2,1166.0,2.0,53.0,230
3303,Electronic City,3,1350.0,3.0,58.0,74
3304,others,2,900.0,2.0,46.0,230
3306,others,3,1190.0,3.0,55.0,230
3307,Kodichikkanahalli,3,1495.0,2.0,75.0,138
3309,Banashankari Stage III,3,1350.0,2.0,68.0,28
3310,Green Glen Layout,2,940.0,2.0,56.8,83
3311,Raja Rajeshwari Nagar,2,1100.0,2.0,55.0,184
3312,Kaikondrahalli,2,1300.0,2.0,61.0,120
3314,Hoodi,2,1105.0,2.0,46.37,97
3315,Sarjapur  Road,3,2600.0,3.0,200.0,194
3316,Yelahanka,3,1517.0,3.0,76.3,226
3318,Jalahalli,3,1615.0,3.0,89.75,111
3319,others,3,1500.0,3.0,65.0,230
3320,Mysore Road,3,1082.0,3.0,50.5,166
3321,Marathahalli,2,1365.0,2.0,73.0,161
3323,CV Raman Nagar,2,1392.0,2.0,98.0,53
3324,Kodigehalli,2,1086.0,2.0,33.66,140
3325,Hennur Road,3,1586.0,3.0,93.94,96
3326,Hennur,2,1100.0,2.0,60.0,95
3328,TC Palaya,3,1500.0,2.0,120.0,207
3329,7th Phase JP Nagar,3,1575.0,2.0,120.0,6
3330,Hennur Road,3,1975.0,3.0,123.0,96
3331,others,2,820.0,2.0,24.0,230
3332,Gubbalala,3,1745.0,3.0,110.0,84
3333,Nagarbhavi,2,1223.0,2.0,60.0,169
3334,Ananth Nagar,3,1200.0,2.0,65.0,16
3335,Basaveshwara Nagar,2,1200.0,2.0,90.0,36
3336,Binny Pete,1,665.0,1.0,46.08,45
3337,Bharathi Nagar,2,1351.0,2.0,70.0,42
3339,Sector 7 HSR Layout,3,3900.0,3.0,300.0,197
3340,Thanisandra,3,1588.0,3.0,75.55,209
3341,Amruthahalli,2,900.0,2.0,60.0,14
3343,Harlur,4,3385.0,4.0,260.0,91
3344,Panathur,3,1370.0,2.0,75.0,180
3345,Whitefield,3,1500.0,3.0,71.8,224
3348,Hoodi,2,1247.0,2.0,53.0,97
3350,Balagere,2,1020.07,2.0,68.38,25
3351,others,3,1033.0,2.0,32.0,230
3352,others,3,1460.0,2.0,73.0,230
3353,Garudachar Palya,2,1150.0,2.0,52.8,79
3354,Sarjapur  Road,5,5965.0,5.0,385.0,194
3355,Babusapalaya,2,1141.0,2.0,46.0,24
3357,Doddaballapur,4,4200.0,4.0,325.0,68
3358,Hosa Road,3,1665.0,2.0,125.0,101
3359,Kanakapura,2,1295.0,2.0,64.0,126
3360,Haralur Road,2,1230.0,2.0,78.0,90
3361,others,3,1080.0,2.0,75.0,230
3362,Kaggalipura,2,1000.0,2.0,60.0,119
3364,Whitefield,1,630.5,1.0,32.79,224
3365,Rayasandra,3,1708.0,3.0,75.0,189
3366,Thanisandra,3,1697.0,3.0,115.0,209
3367,Whitefield,4,3537.0,5.0,210.0,224
3368,Hosa Road,1,615.0,1.0,28.29,101
3369,Banashankari,3,1350.0,2.0,83.0,26
3370,Kanakpura Road,3,1530.0,2.0,66.4,127
3371,Jalahalli,2,1083.0,2.0,32.49,111
3372,Gottigere,3,1460.0,2.0,65.0,82
3373,Babusapalaya,2,1084.0,2.0,58.0,24
3374,Bommasandra,2,1035.0,2.0,41.43,48
3375,others,3,2400.0,2.0,150.0,230
3376,Hosur Road,1,460.0,1.0,21.0,104
3378,Whitefield,2,1285.0,2.0,55.9,224
3380,Sarjapur,3,1200.0,3.0,78.0,193
3381,others,2,1070.0,2.0,35.0,230
3382,Hegde Nagar,3,1801.0,3.0,140.0,94
3383,Whitefield,3,1697.0,3.0,115.0,224
3384,AECS Layout,2,1199.0,2.0,65.0,9
3387,Marathahalli,4,3800.0,4.0,205.0,161
3389,others,2,1125.0,2.0,75.0,230
3390,Anandapura,2,1200.0,2.0,67.0,15
3391,Subramanyapura,2,1050.0,2.0,41.0,205
3392,Nagarbhavi,2,956.0,2.0,49.0,169
3393,Sarjapur,2,1000.0,2.0,30.0,193
3394,others,3,1596.0,3.0,95.0,230
3396,Kanakpura Road,2,1296.0,2.0,89.06,127
3398,others,3,1639.0,3.0,123.0,230
3399,Electronic City Phase II,2,1219.0,2.0,61.25,75
3400,Uttarahalli,3,1200.0,3.0,50.0,216
3401,Bannerghatta Road,2,1218.0,2.0,73.0,34
3402,others,2,920.0,2.0,37.0,230
3403,Yeshwanthpur,3,2559.0,3.0,141.0,229
3404,others,1,525.0,1.0,26.0,230
3405,Bannerghatta Road,3,1427.0,2.0,48.51,34
3406,Kothannur,3,1270.0,3.0,45.0,145
3407,Ramagondanahalli,2,920.0,2.0,65.0,187
3410,Ramamurthy Nagar,3,1355.0,2.0,40.0,188
3411,Lingadheeranahalli,3,1530.0,2.0,90.0,154
3412,others,3,1372.0,2.0,90.0,230
3413,Nehru Nagar,4,2363.0,5.0,120.0,174
3414,Marathahalli,4,3895.0,4.0,220.0,161
3415,Jakkur,3,1950.0,3.0,131.0,110
3416,others,2,885.0,2.0,40.0,230
3417,Yelahanka,2,600.0,2.0,27.0,226
3420,Kanakpura Road,2,1339.0,2.0,62.0,127
3421,Whitefield,2,1130.0,2.0,36.0,224
3422,Uttarahalli,2,1085.0,2.0,43.0,216
3423,Yeshwanthpur,3,1430.0,3.0,72.0,229
3426,others,3,1490.0,2.0,59.6,230
3427,others,4,1650.0,4.0,99.0,230
3428,Bellandur,2,1286.0,2.0,57.0,40
3429,others,2,925.0,2.0,63.0,230
3430,Bellandur,4,3016.0,4.0,230.0,40
3431,Haralur Road,2,1000.0,2.0,44.0,90
3432,Whitefield,2,1215.0,2.0,39.0,224
3433,others,4,1200.0,3.0,95.0,230
3434,Lakshminarayana Pura,2,1336.0,2.0,100.0,153
3435,Yeshwanthpur,1,673.0,1.0,36.85,229
3436,Anandapura,2,1200.0,2.0,58.0,15
3439,others,2,1200.0,2.0,79.0,230
3442,Devanahalli,5,2400.0,5.0,100.0,65
3443,Sector 2 HSR Layout,2,1143.0,2.0,65.0,196
3444,Kanakpura Road,2,1470.0,2.0,61.74,127
3446,Marathahalli,3,1785.0,3.0,94.0,161
3448,Kothanur,3,1460.0,3.0,71.0,146
3449,Kasturi Nagar,3,1500.0,2.0,80.0,131
3451,Sanjay nagar,5,3300.0,3.0,250.0,191
3452,Chikkalasandra,2,1230.0,2.0,48.0,59
3453,Yelahanka New Town,1,650.0,1.0,20.0,227
3454,Benson Town,2,1480.0,2.0,120.0,41
3455,Thanisandra,2,1220.0,2.0,43.92,209
3456,others,3,1570.0,3.0,115.0,230
3458,Mallasandra,3,1665.0,3.0,86.91,158
3461,Ramamurthy Nagar,2,1100.0,2.0,68.0,188
3462,Kathriguppe,3,1350.0,2.0,87.01,132
3463,Kasavanhalli,3,1719.0,3.0,116.0,130
3464,Budigere,1,664.0,1.0,35.0,52
3465,Sonnenahalli,2,1011.0,2.0,50.53,204
3466,others,6,2400.0,6.0,130.0,230
3467,others,3,1680.0,3.0,85.0,230
3468,Yeshwanthpur,2,717.0,2.0,49.475,229
3471,Uttarahalli,3,1350.0,2.0,53.0,216
3473,others,2,875.0,2.0,33.0,230
3474,Hennur,2,1231.0,2.0,48.0,95
3475,Somasundara Palya,2,1174.0,2.0,74.0,202
3476,Munnekollal,3,1560.0,3.0,75.0,164
3477,others,2,1464.0,2.0,56.0,230
3478,Kanakpura Road,3,2200.0,3.0,130.0,127
3479,Shivaji Nagar,2,850.0,2.0,55.0,200
3481,1st Phase JP Nagar,3,2024.0,3.0,157.0,1
3485,Devanahalli,2,1080.0,2.0,44.0,65
3488,Begur Road,3,1500.0,2.0,55.0,39
3490,Kodichikkanahalli,4,3250.0,4.0,180.0,138
3492,Channasandra,2,1030.0,2.0,34.5,56
3493,Hebbal,2,1440.0,2.0,115.0,92
3494,Hoodi,2,1500.0,2.0,84.0,97
3495,Thanisandra,1,1380.0,1.0,62.1,209
3496,others,2,1200.0,2.0,50.0,230
3497,others,1,705.0,1.0,36.5,230
3499,Hegde Nagar,3,1584.01,3.0,103.0,94
3500,others,3,1340.0,3.0,77.0,230
3501,others,3,1800.0,3.0,70.0,230
3502,R.T. Nagar,2,1200.0,2.0,45.0,182
3503,Sarjapur  Road,1,685.0,1.0,40.0,194
3504,others,2,925.0,2.0,42.0,230
3505,others,2,1230.0,2.0,57.0,230
3507,Kodichikkanahalli,2,1125.0,2.0,52.0,138
3508,Hebbal,2,1100.0,2.0,54.0,92
3509,Jigani,3,2400.0,3.0,149.0,113
3510,Electronic City Phase II,3,1400.0,2.0,41.58,75
3512,Jakkur,3,1858.0,3.0,98.3,110
3514,Ambedkar Nagar,4,3530.0,4.0,290.0,13
3515,HSR Layout,2,1185.0,2.0,60.0,89
3517,Hennur,2,1255.0,2.0,58.0,95
3519,Kudlu Gate,3,1335.0,3.0,89.0,148
3520,Dodda Nekkundi,3,1999.0,3.0,132.0,67
3522,Kundalahalli,3,1397.0,3.0,110.0,150
3526,Chikka Tirupathi,3,1616.0,3.0,95.0,57
3529,Raja Rajeshwari Nagar,2,1140.0,2.0,38.55,184
3531,Varthur,3,1200.0,2.0,98.0,217
3533,Balagere,2,1205.47,2.0,81.0,25
3535,Electronic City,3,1700.0,3.0,75.0,74
3537,Kanakpura Road,2,1090.0,2.0,54.54,127
3538,Yeshwanthpur,4,3600.0,5.0,220.0,229
3540,Thanisandra,1,923.0,1.0,60.84,209
3542,Green Glen Layout,2,1050.0,2.0,48.0,83
3544,Hennur Road,3,1664.0,2.0,93.865,96
3545,others,3,1485.0,3.0,85.0,230
3546,Dommasandra,3,1033.0,2.0,31.5,72
3547,Electronic City,3,1400.0,2.0,48.0,74
3549,Sarjapur  Road,2,944.0,2.0,35.0,194
3551,Whitefield,2,1216.0,2.0,66.48,224
3552,others,2,1100.0,2.0,39.5,230
3553,Thanisandra,3,1743.0,3.0,93.25,209
3554,Yelahanka,2,1274.0,2.0,48.42,226
3556,Mysore Road,3,1512.0,2.0,110.0,166
3558,Cox Town,3,1650.0,3.0,100.0,62
3559,Doddathoguru,3,1875.0,3.0,55.0,70
3560,Whitefield,3,1350.0,3.0,54.0,224
3561,others,2,1219.0,2.0,40.0,230
3563,Sarjapura - Attibele Road,3,2400.0,3.0,85.0,195
3564,Hormavu,2,1141.0,2.0,44.4,100
3565,Anandapura,2,1151.0,2.0,43.1,15
3567,Sarjapur  Road,2,915.0,2.0,38.0,194
3568,others,3,3259.0,3.0,270.0,230
3569,Bannerghatta Road,2,1115.0,2.0,65.12,34
3570,Thigalarapalya,3,2072.0,4.0,139.0,210
3571,Kaggadasapura,2,1200.0,2.0,53.0,118
3572,Singasandra,2,1300.0,2.0,65.0,201
3573,Bellandur,2,1457.0,2.0,85.0,40
3574,Kannamangala,2,1262.0,2.0,55.0,128
3577,Attibele,1,420.0,1.0,17.0,21
3578,Kanakapura,2,1160.0,2.0,46.39,126
3579,Kasavanhalli,2,1115.0,2.0,50.0,130
3580,JP Nagar,3,1315.0,2.0,85.4,109
3581,Babusapalaya,2,1500.0,2.0,57.0,24
3582,HSR Layout,2,1127.0,2.0,68.0,89
3583,Kundalahalli,3,1397.0,3.0,104.0,150
3584,Whitefield,2,1173.0,2.0,60.0,224
3587,Jakkur,2,1230.0,2.0,76.0,110
3588,others,4,3200.0,3.0,190.0,230
3589,Sarjapur  Road,2,858.0,2.0,31.57,194
3590,Talaghattapura,3,1868.0,3.0,121.0,208
3591,Uttarahalli,3,1689.28,3.0,91.2,216
3593,Banashankari,3,1425.0,3.0,49.88,26
3595,Tindlu,2,1350.0,2.0,100.0,213
3596,Channasandra,6,4200.0,6.0,180.0,56
3597,Uttarahalli,3,1310.0,2.0,85.0,216
3598,Haralur Road,4,3185.0,2.0,175.0,90
3599,others,2,970.0,2.0,40.0,230
3600,Kundalahalli,3,1397.0,3.0,108.0,150
3601,Sarjapur,2,1157.0,2.0,40.0,193
3602,Kasavanhalli,2,1125.0,2.0,61.2,130
3603,Sonnenahalli,2,1157.0,2.0,42.0,204
3604,Sarjapur  Road,2,1241.0,2.0,82.0,194
3606,Marathahalli,4,4000.0,4.0,220.0,161
3607,Rajiv Nagar,4,2340.0,4.0,148.0,186
3608,others,1,596.0,1.0,42.0,230
3612,Brookefield,2,1139.0,2.0,80.0,51
3613,Thigalarapalya,4,3122.0,5.0,225.0,210
3615,Yeshwanthpur,2,1168.0,2.0,64.08,229
3616,Chandapura,2,877.0,2.0,42.0,55
3617,Electronics City Phase 1,2,1340.0,2.0,75.0,76
3618,others,3,1405.0,2.0,70.0,230
3619,others,3,1800.0,3.0,65.0,230
3621,others,3,1360.0,2.0,65.0,230
3623,others,2,985.0,2.0,63.0,230
3626,others,3,1490.0,2.0,88.0,230
3627,others,2,620.0,1.0,25.0,230
3628,Hormavu,2,1130.0,2.0,42.3,100
3629,Yelachenahalli,2,1080.0,2.0,55.0,225
3630,Singasandra,4,3126.0,4.0,120.0,201
3631,Begur Road,3,1410.0,2.0,52.17,39
3632,Bommanahalli,3,1375.0,3.0,59.0,47
3633,Hennur Road,3,1290.0,2.0,94.5,96
3634,Hosa Road,3,1318.0,2.0,85.28,101
3635,Electronic City,2,1128.0,2.0,68.0,74
3636,others,4,4428.0,4.0,255.0,230
3637,Kanakpura Road,2,1051.0,2.0,56.74,127
3639,Kannamangala,4,2400.0,4.0,130.0,128
3640,Yelahanka,2,1327.0,2.0,85.0,226
3642,others,2,1301.0,2.0,55.0,230
3643,others,1,650.0,1.0,30.0,230
3644,Varthur,3,1200.0,3.0,67.75,217
3645,others,3,1500.0,2.0,89.99,230
3649,Sarjapur  Road,2,984.0,2.0,45.91,194
3656,others,1,910.0,1.0,42.0,230
3657,others,3,1250.0,3.0,39.0,230
3658,Hosakerehalli,2,1304.0,2.0,100.0,102
3659,Begur Road,3,1615.0,3.0,58.0,39
3660,Sarjapur  Road,2,1400.0,2.0,68.0,194
3661,CV Raman Nagar,2,1070.0,2.0,47.5,53
3663,Hoodi,2,1132.0,2.0,89.37,97
3664,others,3,2000.0,3.0,85.0,230
3666,Sector 2 HSR Layout,1,794.0,1.0,65.0,196
3667,Raja Rajeshwari Nagar,2,1090.0,2.0,43.59,184
3668,Gottigere,3,1500.0,3.0,70.0,82
3672,Whitefield,2,1269.0,2.0,75.0,224
3674,Kanakpura Road,2,1070.0,2.0,37.45,127
3676,Marathahalli,2,1208.0,2.0,70.0,161
3677,Ramamurthy Nagar,2,1185.0,2.0,45.5,188
3679,Anekal,2,888.0,2.0,34.0,17
3681,others,1,532.0,1.0,22.49,230
3682,others,3,1060.0,3.0,62.0,230
3683,Electronic City,1,700.0,1.0,35.0,74
3684,others,2,902.0,2.0,42.0,230
3688,Doddathoguru,2,984.0,2.0,51.0,70
3689,Hebbal,4,2700.0,2.0,100.0,92
3690,Jalahalli East,3,1475.0,3.0,96.0,112
3691,Haralur Road,2,1300.0,2.0,79.0,90
3693,Babusapalaya,3,1453.0,2.0,43.59,24
3695,Akshaya Nagar,3,1666.0,3.0,95.0,11
3698,Murugeshpalya,3,1845.0,3.0,91.0,165
3699,Sarjapura - Attibele Road,3,1676.0,3.0,52.0,195
3700,Uttarahalli,2,1137.0,2.0,63.0,216
3701,Electronic City,3,1360.0,2.0,70.5,74
3702,others,3,1374.0,2.0,70.0,230
3704,Whitefield,5,3227.0,5.0,250.0,224
3705,others,4,2145.0,4.0,125.0,230
3707,Kasavanhalli,3,2170.0,3.0,151.0,130
3708,others,2,1080.0,2.0,55.0,230
3709,Electronic City Phase II,3,1790.0,3.0,100.0,75
3710,Doddathoguru,1,550.0,1.0,17.0,70
3712,Somasundara Palya,2,1033.0,2.0,48.0,202
3713,others,2,1000.0,2.0,80.0,230
3715,others,2,1240.0,2.0,52.6,230
3718,others,3,1500.0,2.0,97.0,230
3719,Marathahalli,3,1730.0,3.0,139.0,161
3720,Kasavanhalli,3,1915.0,3.0,80.0,130
3721,Whitefield,3,1545.0,3.0,79.0,224
3722,others,3,1865.0,4.0,140.0,230
3723,Hebbal Kempapura,2,1150.0,2.0,40.0,93
3724,others,2,1200.0,2.0,49.0,230
3725,Kengeri,2,963.0,2.0,40.0,135
3728,Kaikondrahalli,4,1700.0,4.0,108.0,120
3729,Lingadheeranahalli,3,1682.0,3.0,120.0,154
3730,Yelahanka,3,1371.0,2.0,65.0,226
3731,Hennur Road,2,901.0,2.0,49.5,96
3733,Ambalipura,3,1730.0,3.0,120.0,12
3735,EPIP Zone,3,1500.0,3.0,102.0,73
3737,others,4,3500.0,4.0,245.0,230
3738,others,2,1203.0,2.0,59.86,230
3739,Horamavu Banaswadi,2,1357.0,2.0,54.0,99
3740,others,3,1600.0,3.0,76.0,230
3741,Yelahanka New Town,1,350.0,1.0,13.5,227
3742,Varthur,3,1665.0,3.0,53.0,217
3744,Sarjapur  Road,1,835.0,1.0,46.95,194
3746,Haralur Road,3,1444.0,2.0,80.0,90
3747,Kanakapura,2,1277.0,2.0,55.0,126
3748,Lingadheeranahalli,3,1521.0,3.0,94.71,154
3749,others,2,1134.0,2.0,40.0,230
3750,others,2,995.0,2.0,34.82,230
3752,Marathahalli,2,1325.0,1.0,92.0,161
3753,Kothanur,6,4000.0,6.0,150.0,146
3754,Marathahalli,3,1525.0,3.0,90.0,161
3755,others,3,1320.0,2.0,73.0,230
3756,Electronics City Phase 1,1,650.0,1.0,23.0,76
3758,Electronic City,2,1150.0,2.0,38.0,74
3759,Electronic City Phase II,2,769.0,2.0,40.0,75
3760,Electronic City,3,1571.0,3.0,105.0,74
3761,Hennur Road,3,1445.0,3.0,86.56,96
3763,Bommasandra,2,902.0,2.0,49.0,48
3764,Sarjapur,3,2238.0,3.0,140.0,193
3766,Yelahanka,3,1712.0,3.0,82.0,226
3767,Haralur Road,2,1088.0,2.0,68.0,90
3768,Somasundara Palya,3,1575.0,3.0,63.1,202
3770,Kundalahalli,3,1920.0,3.0,150.0,150
3771,Margondanahalli,2,1000.0,2.0,57.0,162
3772,others,2,1100.0,2.0,56.1,230
3773,Electronic City,2,1089.0,2.0,45.0,74
3774,Horamavu Agara,2,1106.0,2.0,43.09,98
3775,Kengeri,2,927.0,2.0,37.0,135
3776,Kanakpura Road,2,1339.0,2.0,58.0,127
3777,Thanisandra,1,923.0,1.0,45.69,209
3779,Lakshminarayana Pura,2,1175.0,2.0,75.0,153
3780,Thubarahalli,2,975.0,2.0,55.0,211
3781,Hebbal,3,2400.0,4.0,180.0,92
3782,Subramanyapura,3,1330.0,3.0,72.0,205
3783,Thanisandra,2,1183.0,2.0,59.74,209
3784,Harlur,3,1758.0,3.0,133.0,91
3788,Pai Layout,2,1100.0,2.0,50.0,179
3789,Ramamurthy Nagar,2,1170.0,2.0,46.8,188
3790,others,5,2400.0,5.0,120.0,230
3791,Raja Rajeshwari Nagar,3,1530.0,3.0,51.77,184
3792,Hebbal,2,1420.0,2.0,107.0,92
3795,Kanakpura Road,3,1591.0,3.0,115.0,127
3797,others,2,675.0,3.0,52.0,230
3798,Hoodi,2,1055.0,2.0,57.63,97
3799,Iblur Village,3,1918.0,3.0,129.0,107
3800,Sarjapur  Road,2,1280.0,2.0,76.0,194
3801,Nagarbhavi,3,1560.0,3.0,66.0,169
3802,Sarjapur  Road,2,1145.0,2.0,49.5,194
3804,others,3,1801.0,3.0,139.0,230
3808,Hebbal,2,1320.0,2.0,92.0,92
3809,others,3,1350.0,2.0,65.0,230
3811,Kalyan nagar,4,3800.0,5.0,300.0,122
3812,Bannerghatta Road,3,1344.0,2.0,42.0,34
3813,Bannerghatta Road,3,1893.0,3.0,100.0,34
3814,Chandapura,3,1107.0,2.0,43.0,55
3816,Lakshminarayana Pura,2,1190.0,2.0,75.0,153
3817,Whitefield,2,1000.0,2.0,35.0,224
3818,others,2,2400.0,2.0,160.0,230
3819,Kumaraswami Layout,2,1000.0,2.0,48.5,149
3820,Jalahalli,3,2113.0,3.0,155.0,111
3821,KR Puram,2,1100.0,2.0,46.0,115
3823,Harlur,4,1884.0,4.0,120.0,91
3824,Electronic City,2,1110.0,2.0,40.0,74
3826,others,3,1250.0,3.0,40.0,230
3827,Sarjapur  Road,3,1470.0,3.0,62.0,194
3828,others,2,1150.0,2.0,75.0,230
3830,Kudlu Gate,1,703.0,1.0,52.0,148
3831,others,3,1400.0,2.0,62.0,230
3832,Bellandur,2,1195.0,2.0,51.0,40
3833,others,2,1302.0,2.0,69.1,230
3834,Begur Road,3,1583.0,3.0,74.4,39
3835,others,3,1488.0,2.0,60.0,230
3838,Whitefield,4,3262.0,4.0,260.0,224
3839,Electronic City,3,1600.0,3.0,104.0,74
3840,Old Airport Road,2,1150.0,2.0,90.0,176
3842,Sarjapur  Road,2,1263.0,2.0,78.0,194
3844,Kanakpura Road,2,1299.0,2.0,85.0,127
3845,Banashankari,2,1330.0,2.0,78.0,26
3846,Devanahalli,3,1282.0,2.0,52.43,65
3847,others,3,1853.0,3.0,82.0,230
3848,others,2,861.0,2.0,35.0,230
3849,Bannerghatta Road,3,1600.0,3.0,95.0,34
3850,others,2,1256.0,2.0,62.8,230
3851,others,3,1390.0,2.0,80.0,230
3852,others,3,1550.0,2.0,90.0,230
3854,Hebbal,2,919.0,2.0,49.0,92
3855,Margondanahalli,3,1625.0,3.0,80.0,162
3856,Gunjur,2,1195.0,2.0,44.0,85
3858,Yelenahalli,2,1159.0,2.0,60.0,228
3859,Whitefield,3,1386.0,3.0,57.46,224
3860,Harlur,2,1197.0,2.0,79.0,91
3862,Jigani,4,4303.5,2.0,226.0,113
3863,Bommasandra,3,1295.0,2.0,50.28,48
3865,Whitefield,2,1132.0,2.0,79.28,224
3868,Hebbal,3,1645.0,3.0,135.0,92
3869,Whitefield,2,1200.0,2.0,45.84,224
3871,Marathahalli,3,1937.0,3.0,140.0,161
3872,Doddathoguru,2,1015.0,2.0,33.5,70
3873,others,2,1080.0,2.0,39.0,230
3874,Kathriguppe,3,1350.0,2.0,80.99,132
3876,Kothanur,2,1185.0,2.0,59.0,146
3877,Domlur,3,1720.0,3.0,135.0,71
3879,Tindlu,3,1500.0,3.0,87.0,213
3880,Yelahanka,3,1566.0,3.0,97.0,226
